Nombre,Precio USD,Dirección,M2 Totales,Ambientes,Baños,Tipo,Precio por m2,Rango de precio,Rango de superficie,Densidad ambientes
Se vende casa 3 dormitorios - Santo Tome,40000,Obispo Gelabert 3900,254.0,4.0,1.0,Casa,157.48031496062993,Muy bajo,Muy grande,0.015748031496062992
OPORTUNIDAD DE INVERSION,180000,Calle 15 y Medio 0,420.0,2.0,1.0,Otro,428.57142857142856,Alto,Muy grande,0.004761904761904762
Casa en venta en Arroyo Leyes,60000,Calle 15 0,85.0,2.0,1.0,Casa,705.8823529411765,Bajo,Mediano,0.023529411764705882
CASA 3 DORMITORIOS+QUINCHO+PILETA,140000,Huergo 3300,203.0,6.0,2.0,Casa,689.6551724137931,Alto,Grande,0.029556650246305417
VENTA TORRE SAKURA-EN POZO-S/BOULEVARD-DPTO 1 DORM,107500,Boulevard Pellegrini 2800,46.35,2.0,1.0,Departamento,2319.3096008629986,Medio,Chico,0.04314994606256742
Venta de Casa + Local comercial + Galpón en Recreo,100000,J. D. y Clucellas 1400,319.0,9.0,2.0,Casa,313.47962382445144,Medio,Muy grande,0.02821316614420063
Excelente Propiedad Candioti Sur 2 dormi y Pileta,157000,Gobernador Candioti 2000,110.0,2.0,1.0,Otro,1427.2727272727273,Alto,Mediano,0.01818181818181818
CASA FAMILIAR: 2 PISOS DE ESPACIO Y COMODIDAD¡¡¡,68000,4 de Enero 7300,177.0,6.0,2.0,Casa,384.180790960452,Bajo,Grande,0.03389830508474576
CASA A LA VENTA EN BARRIO SARGENTO CABRAL,88000,Las Heras 5200,296.0,1.0,1.0,Casa,297.2972972972973,Medio,Muy grande,0.0033783783783783786
CASA A LA VENTA 3 DORMITORIOS EN BARRIO MAYORAZ,65000,Pasaje Ingenieros 6300,296.59,3.0,1.0,Casa,219.15775987052837,Bajo,Muy grande,0.010114973532485924
Dpto. 2 dormitorios y cochera en Santomás,80000,Autopista Rosario 0,78.0,3.0,1.0,Departamento,1025.6410256410256,Medio,Mediano,0.038461538461538464
ZONA BARRIO SUR DE SANTA FE,140000,Pasaje Quiroga 1400,176.0,5.0,2.0,Otro,795.4545454545455,Alto,Grande,0.028409090909090908
GRAN Semipiso al frente 4 ambientes y 2 cocheras.,370000,Alberdi 3400,130.0,4.0,2.0,Otro,2846.153846153846,Alto,Grande,0.03076923076923077
DEPOSITO/GALPÓN EN ZONA NORTE,83000,Juan Larrea 2700,183.0,,1.0,Galpón,453.551912568306,Medio,Grande,
Se venden dos casas quintas en Arroyo Leyes,75000,Boulevard los Carolinos 0,160.0,3.0,1.0,Otro,468.75,Bajo,Grande,0.01875
Se venden dos casas quintas en Arroyo Leyes,48000,Boulevard los Carolinos 3000,160.0,2.0,1.0,Otro,300.0,Muy bajo,Grande,0.0125
Casa 2 dormitorios con cochera en Barrio Candioti,130000,Chacabuco 1200,150.0,5.0,1.0,Casa,866.6666666666666,Alto,Grande,0.03333333333333333
VENTA CASA 3 DORM  B° SUR ZONA CASCO HISTÓRICO,185000,9 de Julio 1600,225.0,7.0,3.0,Casa,822.2222222222222,Alto,Muy grande,0.03111111111111111
Venta - Departamento Zona Centro,50000,Hipolito Irigoyen 2600,40.0,2.0,1.0,Departamento,1250.0,Bajo,Chico,0.05
CASA A REFACCIONAR c/patio y cochera | Barrio Roma,40000,Juan Díaz de Solís 2400,100.37,3.0,1.0,Casa,398.52545581349005,Muy bajo,Mediano,0.029889409186011757
VENTA DEPARTAMENTO 1 A ESTRENAR SANTO TOME,87000,Macia 2000,48.0,2.0,1.0,Departamento,1812.5,Medio,Chico,0.041666666666666664
VENTA DE PLANTA ALTA,125000,9 de Julio 2000,99.0,4.0,2.0,Otro,1262.6262626262626,Medio,Mediano,0.04040404040404041
OFICINAS EN VENTA ETAPA I RIO ARRIBA VISTA AL RIO,82709,Angela Teresa Vigetti 0,37.0,,2.0,Otro,2235.3783783783783,Medio,Chico,
OFICINAS EN VENTA ETAPA I RIO ARRIBA VISTA AL RIO,77250,Angela Teresa Vigetti 0,37.0,,2.0,Otro,2087.837837837838,Medio,Chico,
VENTA DE COCHERA V.SARFIELD Y BV. GALVEZ,12500,Velez Sarfield 3400,15.0,,,Cochera,833.3333333333334,Muy bajo,Chico,
""" LOS MOLINOS"" SE VENDE CASA EN CONSTRUCCION",160000,"Calle Publica 11, Mzna 8, Lotes 29/30 0",723.0,5.0,3.0,Casa,221.30013831258645,Alto,Muy grande,0.006915629322268326
VENTA Casa con patio verde y 2 dormitorios,65000,Obispo Gelabert 3800,161.14,5.0,2.0,Casa,403.3759463820281,Bajo,Grande,0.031028918952463697
"Quinta con pileta en calle 42, Arroyo Leyes",60000,Calle 42 0,855.0,2.0,1.0,Quinta,70.17543859649123,Bajo,Muy grande,0.0023391812865497076
VENTA QUINTA A 200 MTS DE LA RUTA 1 - ARROYO LEYES,48000,Garabatos S/n Lote 49 Manzana 0249 0,600.0,2.0,2.0,Quinta,80.0,Muy bajo,Muy grande,0.0033333333333333335
VENTA DEPTO 1 DORM EN POZO CONSTITUYENTES STA FE,95000,4 de Enero 3000,50.0,2.0,1.0,Departamento,1900.0,Medio,Chico,0.04
VENTA!! Casa en Guadalupe 4 dormitorios,180000,Talcahuano 7500,203.0,5.0,2.0,Casa,886.6995073891626,Alto,Grande,0.024630541871921183
CASA QUINTA DE LUJO EN EL CORAZON DE VILLA CALIFOR,320000,Verbena 1200,3000.0,7.0,5.0,Casa,106.66666666666667,Alto,Muy grande,0.0023333333333333335
PB en Av. Freyre de 4 dormitorios.,92000,Avenida Gobernador Freyre 3100,153.0,5.0,1.0,Otro,601.3071895424837,Medio,Grande,0.032679738562091505
COCHERA DESCUBIERTA PORTOFINO,19000,Calle 1º de Enero 100,15.0,,,Cochera,1266.6666666666667,Muy bajo,Chico,
DEPARTAMENTO AMUEBLADO 2 DORMITORIOS DIQUE II,190000,Calle 1º de Enero 100,86.0,3.0,2.0,Departamento,2209.3023255813955,Alto,Mediano,0.03488372093023256
DEPARTAMENTO PREMIUM AMUEBLADO 1 DORMITORIO,165000,Calle 1º de Enero 100,80.0,2.0,1.0,Departamento,2062.5,Alto,Mediano,0.025
Venta Departamento 2 dormitorios en Maria Selva,64900,San Jerónimo 5800,50.0,3.0,1.0,Departamento,1298.0,Bajo,Chico,0.06
DEPARTAMENTO AMUEBLADO 1 DORMITORIO EN DIQUE II,125000,Calle 1º de Enero 100,47.0,2.0,1.0,Departamento,2659.574468085106,Medio,Chico,0.0425531914893617
Amplia Casa con Terreno B° Conquistadores,45500,Calle 14 3600,135.0,2.0,1.0,Casa,337.037037037037,Muy bajo,Grande,0.014814814814814815
VENTA GALPÓN AV. BLAS PARERA,110000,Av Blas Parera 9500,420.0,,2.0,Galpón,261.9047619047619,Medio,Muy grande,
Galpón EN VENTA EN B° MARIA SELVA,78000,Llerena 1800,227.0,,1.0,Galpón,343.61233480176213,Medio,Muy grande,
CASA DE 2 PLANTAS 4 DORMITORIOS COCHERA Y PATIO,89000,Roque Sáenz Peña 3100,187.0,9.0,2.0,Casa,475.93582887700535,Medio,Grande,0.0481283422459893
Venta casa de 3 dormitorios con cochera,28500,Europa 10487 10400,200.0,5.0,1.0,Casa,142.5,Muy bajo,Grande,0.025
Casa en Venta 4 dorm cochera Roverano Santo tome,35000,Roverano 2800,168.0,5.0,1.0,Casa,208.33333333333334,Muy bajo,Grande,0.02976190476190476
Se vende Departamento a Estrenar Ma.Selva,55000,República de Siria 6000,52.84,2.0,1.0,Departamento,1040.8781226343679,Bajo,Chico,0.037850113550340646
VENTA DE CASA EN BARRIO SAN JOSE,32000,Pasaje Denis 7100,148.0,4.0,1.0,Casa,216.21621621621622,Muy bajo,Grande,0.02702702702702703
"Se vende casa con gran potencial, 2 dormi y pileta",35000,Pasaje 16 3200,117.48,3.0,1.0,Casa,297.9230507320395,Muy bajo,Grande,0.02553626149131767
VENTA TORRE SAKURA-EN POZO S/BOULEVARD DPTO 1 DORM,108200,Boulevard Pellegrini 2800,47.0,2.0,1.0,Departamento,2302.127659574468,Medio,Chico,0.0425531914893617
Venta casa en Maria Selva con Jardín,170000,Delfín Huergo 2400,196.0,5.0,3.0,Casa,867.3469387755102,Alto,Grande,0.025510204081632654
Amplia casa en Planta Alta a metros de la Peatonal,140000,Juan de Garay 2600,235.0,5.0,2.0,Casa,595.7446808510638,Alto,Muy grande,0.02127659574468085
DEPARTAMENTO A ESTRENAR.,125000,San Jeronimo 1700,152.4,3.0,2.0,Departamento,820.2099737532808,Medio,Grande,0.01968503937007874
SE VENDE SEMIPISO 2 DOR Y COCHERA 9 DE JULIO 1800,115000,9 de Julio 1800,70.0,3.0,1.0,Cochera,1642.857142857143,Medio,Mediano,0.04285714285714286
VENTA CASA INTERNA EN EL SUR,90000,Urquiza 1300,90.0,4.0,1.0,Casa,1000.0,Medio,Mediano,0.044444444444444446
Oportunidad! Piso de categoría en microcentro.,190000,Tucumán 2700,205.0,8.0,2.0,Otro,926.829268292683,Alto,Grande,0.03902439024390244
"MODERNA CASA, CON 5 DORM, PILETA Y PARRILLA.",165000,Urunday 600,275.0,6.0,2.0,Casa,600.0,Alto,Muy grande,0.02181818181818182
Venta interno dos Dormitorios,39000,Pietranera 3100,165.0,4.0,1.0,Otro,236.36363636363637,Muy bajo,Grande,0.024242424242424242
Casa quinta 3 dormitorios Colastiné Norte,140000,Guaycurues 6400,185.0,4.0,2.0,Casa,756.7567567567568,Alto,Grande,0.021621621621621623
"Venta Casa Colastine:3 dormitorios,patio/piscina.",75000,Calle Canillitas 4800,177.0,4.0,1.0,Casa,423.728813559322,Bajo,Grande,0.022598870056497175
SE VENDE Oficina Amueblada sobre peatonal.,15000,San Martin Galeria Florida Entre Boulevares Santa 2300,14.0,,1.0,Oficina,1071.4285714285713,Muy bajo,Chico,
Venta departamento 2 dormitorios,51000,Juan del Campillo 3000,50.72,3.0,1.0,Departamento,1005.5205047318613,Bajo,Chico,0.05914826498422713
RE/MAX Vende Plan Pilay  Sin Adjudicar,53000,Entre Boulevares 2000,78.0,3.0,1.0,Otro,679.4871794871794,Bajo,Mediano,0.038461538461538464
Departamento Planta Baja 2 dormitorios Santo Tomé,55000,Avenida 7 de Marzo 1200,66.59,3.0,1.0,Departamento,825.9498423186665,Bajo,Mediano,0.04505180958101817
quinta en barrio las paltas,120000,Calle Guaranimá 6400,800.0,4.0,1.0,Quinta,150.0,Medio,Muy grande,0.005
VENTA CASA EN BARRIO CANDIOTI NORTE,220000,Las Heras 3800,155.0,6.0,2.0,Casa,1419.3548387096773,Alto,Grande,0.03870967741935484
Dpto semipiso 2 dormis en venta B° Constituyentes,80000,Saavedra 3000,73.0,4.0,1.0,Departamento,1095.890410958904,Medio,Mediano,0.0547945205479452
VENTA COCHERA EN TORRE SAKURA SOBRE BOULEVARD,26000,Boulevard Pellegrini 2800,12.0,,,Cochera,2166.6666666666665,Muy bajo,Chico,
VENTA TORRE SAKURA-EN POZO-S/BOULEVARD-DPTO 1 DORM,109400,Boulevard Pellegrini 2800,81.75,2.0,1.0,Departamento,1338.2262996941895,Medio,Mediano,0.024464831804281346
VENTA TORRE SAKURA-EN POZO-S/BOULEVARD-DPTO 1 DORM,105700,Boulevard Pellegrini 2800,46.35,2.0,1.0,Departamento,2280.474649406688,Medio,Chico,0.04314994606256742
Depto Interno Escalante,45000,1º de Mayo 5300,60.0,3.0,1.0,Departamento,750.0,Muy bajo,Chico,0.05
VENTA TORRE SAKURA-EN POZO S/BOULEVARD DPTO 1 DORM,105400,Boulevard Pellegrini 2800,47.0,2.0,1.0,Departamento,2242.553191489362,Medio,Chico,0.0425531914893617
VENTA TORRE SAKURA-EN POZO S/BOULEVARD DPTO 1 DORM,108500,Boulevard Pellegrini 2800,47.0,2.0,1.0,Departamento,2308.5106382978724,Medio,Chico,0.0425531914893617
Venta cochera cubierta en POZO,16500,Irigoyen Freyre 2200,12.5,,,Cochera,1320.0,Muy bajo,Chico,
OPORTUNIDAD - DPTO A REFECCIONAR - CENTRO,49900,4 de Enero 2200,65.0,4.0,1.0,Departamento,767.6923076923077,Bajo,Mediano,0.06153846153846154
DEPARTAMENTO EN EL CENTRO DE SANTO TOMÉ,55000,J. de Dios Mena 1800,61.97,3.0,1.0,Departamento,887.5262223656608,Bajo,Mediano,0.048410521219945137
CASA A TERMINAR EN BARRIO DOCE DE OCTUBRE-Sta. FE,24000,Aguado 1700,192.0,5.0,1.0,Casa,125.0,Muy bajo,Grande,0.026041666666666668
DEPARTAMENTO MAS LOCAL COMERCIAL,75000,Corrientes 1500,139.68,4.0,2.0,Departamento,536.9415807560138,Bajo,Grande,0.0286368843069874
Venta casa Entre Ríos 4700 Santo Tomé con patio,34000,Entre Ríos 4700,124.0,4.0,1.0,Casa,274.19354838709677,Muy bajo,Grande,0.03225806451612903
VENTA CASA EN RECREO SUR SOBRE LA RUTA,55000,Juan de Garay 5100,197.0,4.0,1.0,Casa,279.18781725888323,Bajo,Grande,0.02030456852791878
Casa en venta en Colonia San José,65000,19 de Marzo 600,106.0,3.0,1.0,Casa,613.2075471698113,Bajo,Mediano,0.02830188679245283
COCHERA | TORRE CAPITAL |,22500,Avenida General López 2800,12.0,,,Cochera,1875.0,Muy bajo,Chico,
DPTO 1 DORM - SAUCE 47,92000,Gobernador Vera 3400,46.0,2.0,1.0,Departamento,2000.0,Medio,Chico,0.043478260869565216
Venta - Dpto 2 Dorm y cochera en B° Guadalupe Este,70000,Patricio Cullen 6800,51.77,3.0,1.0,Departamento,1352.1344407958277,Bajo,Chico,0.057948618891249755
SE VENDE COCHERA ENTRE BV,12000,Saavedra 2700,12.0,,,Cochera,1000.0,Muy bajo,Chico,
SE VENDE DAPARTAMENTO DE 2 DORMITORIOS Y PATIO,65000,Martín Zapata 1000,64.4,2.0,1.0,Otro,1009.3167701863354,Bajo,Mediano,0.03105590062111801
SE VENDE LOFTS OFFICE - LA IMPRENTA - GUADALUPE,102600,Espora 1200,51.3,,1.0,Otro,2000.0,Medio,Chico,
SE VENDE LOFTS OFFICE CENTRAL - LA IMPRENTA,122600,Espora 1200,61.3,,1.0,Otro,2000.0,Medio,Mediano,
SE VENDE LOFTS OFFICE - LA IMPRENTA - U. LATERALES,99400,Espora 1200,49.7,,1.0,Otro,1999.9999999999998,Medio,Chico,
VENTA BARRIO CANDIOTI - CASA A MODERNIZAR,155000,Calchines 1800,151.0,5.0,1.0,Casa,1026.4900662251655,Alto,Grande,0.033112582781456956
Casa de 2 dormitorios a metros de la Costanera,240000,Ángel Cassanello 400,203.0,3.0,3.0,Casa,1182.2660098522167,Alto,Grande,0.014778325123152709
Venta Excepcional casa-quinta Altos del Sauce!!!!,230000,Italia 1000,208.92,6.0,2.0,Casa,1100.8998659774077,Alto,Muy grande,0.02871912693854107
"VENTA DE COCHERA EN ""PORTALES VI""",21000,Hipolito Irigoyen 2700,12.5,,,Cochera,1680.0,Muy bajo,Chico,
Monoambiente en Venta en B° Fomento 9 de Julio,34000,José Quintana 2800,27.72,1.0,1.0,Otro,1226.5512265512266,Muy bajo,Chico,0.03607503607503608
DEPARTAMENTO A ESTRENAR,78000,Avenida General Paz 6200,81.33,2.0,1.0,Departamento,959.0556990040576,Medio,Mediano,0.02459117176933481
GALPÓN EN VENTA – BARRIO BELGRANO,190000,Obispo Boneo 2700,348.0,,1.0,Galpón,545.9770114942529,Alto,Muy grande,
"VENTA CASA DE 2 DORMITORIOS, COCHERA Y PATIO",48000,Obispo Boneo 3800,268.0,4.0,1.0,Casa,179.1044776119403,Muy bajo,Muy grande,0.014925373134328358
"CASA EN BARRIO LOS CONQUISTADORES, SAUCE VIEJO",28000,Calle 51 2900,110.0,4.0,1.0,Casa,254.54545454545453,Muy bajo,Mediano,0.03636363636363636
GRAN CASA CON LOCAL/GALPON,160000,Avenida Blas Parera 5400,195.0,6.0,2.0,Casa,820.5128205128206,Alto,Grande,0.03076923076923077
Casa en venta Loteo El Carmen Arroyo Leyes,125000,Las Limas 0,170.0,4.0,1.0,Casa,735.2941176470588,Medio,Grande,0.023529411764705882
VENTA - LISANDRO DE LA TORRE 2538 - SANTO TOME,195000,Lisandro de la Torre 2500,517.0,5.0,3.0,Otro,377.1760154738878,Alto,Muy grande,0.009671179883945842
VENTA CASA DE CAMPO EN ARROYO LEYES CON GRAN LOTE,145000,Calle 16 0,208.0,4.0,1.0,Casa,697.1153846153846,Alto,Muy grande,0.019230769230769232
¡OPORTUNIDAD UNICA! AMPLIO GALPON SOBRE AVENIDA.,80000,Avenida José Gorriti 3400,222.0,,1.0,Galpón,360.36036036036035,Medio,Muy grande,
VENTA casaquinta gran terreno - Altos del Sauce,97000,Calle Portugal 0,114.0,4.0,1.0,Terreno,850.8771929824561,Medio,Grande,0.03508771929824561
VENTA CASA A METROS DE ARISTÓBULO DEL VALLE,165000,Lavaisse 2500,185.0,5.0,2.0,Casa,891.8918918918919,Alto,Grande,0.02702702702702703
Venta casa interna a metros  Av. Facundo Zuviría,55000,Francia 5300,75.0,3.0,1.0,Casa,733.3333333333334,Bajo,Mediano,0.04
CASA DE CATEGOTIA EN SANTO TOMÉ APTA CRÉDITO,155000,Corrientes 1500,382.69,7.0,4.0,Casa,405.0275680054352,Alto,Muy grande,0.018291567587342236
SE VENDE DEPARTAMENTO EN EXELENTES CONDICIONES,25000,Frutos 2000,79.0,4.0,1.0,Departamento,316.45569620253167,Muy bajo,Mediano,0.05063291139240506
VENTA DEPTO. 1 DORM  CENTRICO MUNDO CONST. EN POZO,150000,25 de Mayo 2600,70.5,1.0,1.0,Departamento,2127.659574468085,Alto,Mediano,0.014184397163120567
Venta Duplex 2 dorm B. Centro Mundo const. en pozo,195000,25 de Mayo 2600,76.0,3.0,1.0,Otro,2565.7894736842104,Alto,Mediano,0.039473684210526314
Venta Dpto 3 dorm B. Centro Mundo const. en pozo,450000,25 de Mayo 2600,185.0,4.0,2.0,Departamento,2432.4324324324325,Alto,Grande,0.021621621621621623
Venta cochera Centro Mundo Constr. en pozo,25000,25 de Mayo 2600,15.0,,,Cochera,1666.6666666666667,Muy bajo,Chico,
VENTA LOFT CENTRICO MUNDO CONST. EN POZO,140000,25 de Mayo 2600,60.0,1.0,1.0,Otro,2333.3333333333335,Alto,Chico,0.016666666666666666
TRADICIONAL CASA DE CATEGORIA SOBRE AV. GRAL PAZ,340000,Avenida General Paz 5200,623.0,8.0,2.0,Casa,545.7463884430176,Alto,Muy grande,0.012841091492776886
CAMPO GANADERO A 10' DE SANTA FE CAPITAL,1000000,Santo TomÉ S/N,200.0,,,Campo,5000.0,Alto,Grande,
Nuevo desarrollo en Barrio Candioti,78000,Luciano Molinas 1800,44.1,2.0,1.0,Otro,1768.7074829931971,Medio,Chico,0.045351473922902494
Departamento un dormitorio a metros de Av. freyre,55000,Moreno 3200,50.0,2.0,1.0,Departamento,1100.0,Bajo,Chico,0.04
VENDO QUINTA EN SAUCE VIEJO AMOBLADA,65000,Calle 6 0,122.0,4.0,1.0,Quinta,532.7868852459017,Bajo,Grande,0.03278688524590164
Se vende Casa en Recreo Sur a 30 mts de RN11,58000,Rn11 5100,74.38,2.0,1.0,Casa,779.7795106211347,Bajo,Mediano,0.026888948642108095
Plan Pilay en venta de 1 dormitorio,35000,Entre Boulevares 0,44.7,2.0,1.0,Otro,782.9977628635346,Muy bajo,Chico,0.04474272930648769
Venta cochera en el edificio Sur 3,10000,Avenida Facundo Zuviría 4800,12.5,,,Cochera,800.0,Muy bajo,Chico,
Venta Monoambiente B. Centro Mundo const. en pozo,115000,25 de Mayo 2600,42.0,1.0,1.0,Otro,2738.095238095238,Medio,Chico,0.023809523809523808
VENTA MONO AMBIENTE CENTRICO MUNDO CONST. EN POZO,115000,25 de Mayo 2600,2067.0,1.0,1.0,Otro,55.63618771165941,Medio,Muy grande,0.0004837929366231253
"VENTA. Casa de 2 dormitorios, patio y terraza.",135000,Francia 2500,110.0,5.0,1.0,Casa,1227.2727272727273,Alto,Mediano,0.045454545454545456
Se vende propiedad a refaccionar en Sauce Viejo,22500,13 0,426.0,3.0,1.0,Otro,52.816901408450704,Muy bajo,Muy grande,0.007042253521126761
VENTA Casa Amplia con excelentes terminaciones,79000,Jujuy 3500,151.0,6.0,2.0,Casa,523.1788079470199,Medio,Grande,0.039735099337748346
Venta de dpto. 1 dormitorio en Santo Tomé,31000,Crespo 3300,32.64,2.0,1.0,Departamento,949.7549019607843,Muy bajo,Chico,0.061274509803921566
Casa con muy  buena distribucion,28000,Tierra del Fuego 3200,110.0,3.0,1.0,Casa,254.54545454545453,Muy bajo,Mediano,0.02727272727272727
DEPARTAMENTO 3 DORMITORIOS EN PEATONAL SAN MARTIN,160000,San Martín 2100,126.0,4.0,2.0,Departamento,1269.8412698412699,Alto,Grande,0.031746031746031744
Se vende o permuta excelente zona,55000,Gaboto 2400,56.0,3.0,1.0,Otro,982.1428571428571,Bajo,Chico,0.05357142857142857
VENTA DPTO 1 DORMITORIO C/COCHERA EN ZONA CENTRO,110000,Irigoyen Freyre 2200,51.8,2.0,1.0,Departamento,2123.5521235521237,Medio,Chico,0.03861003861003861
"VENTA CASA EN LAGUNA PAIVA , CON GRAN POTENCIAL",130000,Av. San Martin 1400,385.0,5.0,1.0,Casa,337.6623376623377,Alto,Muy grande,0.012987012987012988
Gran Terreno de 1630 mts2,55000,López y Planes 1100,230.0,4.0,1.0,Terreno,239.1304347826087,Bajo,Muy grande,0.017391304347826087
SE VENDE COCHERA CAM 100 - UNIDAD 2.09,25000,Alvear 2600,12.5,,,Cochera,2000.0,Muy bajo,Chico,
VENTA PASEO DEL MOLINO 2 DORM (ADJUDICADO)2028,78000,Maipú 2300,73.0,6.0,1.0,Otro,1068.4931506849316,Medio,Mediano,0.0821917808219178
COCHEREA  ED.MUNDO Bv. GALVEZ 1712 PLAZA PUYRREDON,30000,Boulevard Gálvez 1700,15.0,,,Otro,2000.0,Muy bajo,Chico,
PISO 3 DORM BV GALVEZ Y SARMIENTO PLAZA PUEYRREDON,580000,Boulevard Gálvez 1700,175.0,4.0,2.0,Otro,3314.285714285714,Alto,Grande,0.022857142857142857
PISO 3 DORM. M16 BV. GALVEZ 1712 PLAZA PUEYRREDON,600000,Boulevard Gálvez 1700,175.0,4.0,2.0,Otro,3428.5714285714284,Alto,Grande,0.022857142857142857
Piso 3 dorm. MUNDO Bv. GALVEZ 1712 PLAZA PUYRREDON,560000,Boulevard Gálvez 1700,175.0,4.0,2.0,Otro,3200.0,Alto,Grande,0.022857142857142857
Dpto 2 dorm. MUNDO Bv. GALVEZ 1712 PLAZA PUYRREDON,280000,Boulevard Gálvez 1700,110.0,3.0,2.0,Departamento,2545.4545454545455,Alto,Mediano,0.02727272727272727
DPTO 1 DORM BV GALVEZ Y SARMIENTO PLAZA PUEYRREDON,195000,Boulevard Gálvez 1700,65.0,2.0,1.0,Departamento,3000.0,Alto,Mediano,0.03076923076923077
DPTO 1 DORM. M16 BV. GALVEZ 1712 PLAZA PUEYRREDON,185000,Boulevard Gálvez 1700,65.0,2.0,1.0,Departamento,2846.153846153846,Alto,Mediano,0.03076923076923077
Dpto 2 Dormitorios | TORRE CAPITAL |,191000,Avenida General López 2800,91.0,4.0,2.0,Departamento,2098.901098901099,Alto,Mediano,0.04395604395604396
Dpto 2 Dormitorios | TORRE CAPITAL |,177000,Avenida General López 2800,91.0,4.0,2.0,Departamento,1945.0549450549452,Alto,Mediano,0.04395604395604396
Dpto 2 Dormitorios | TORRE CAPITAL |,189000,Avenida General López 2800,91.0,4.0,2.0,Departamento,2076.923076923077,Alto,Mediano,0.04395604395604396
Dpto Piso 3 Dormitorios | TORRE CAPITAL |,409000,Avenida General López 2800,188.0,6.0,3.0,Departamento,2175.531914893617,Alto,Grande,0.031914893617021274
Departamento 2 dor. en Planta Alta  en G. Paz 6500,55000,Gral Paz 6500,74.0,4.0,1.0,Departamento,743.2432432432432,Bajo,Mediano,0.05405405405405406
VENDE 2 CASAS EN COLASTINE S. CON G.TERRENO AL RIO,92000,Colastine Sur 0,2800.0,7.0,2.0,Terreno,32.857142857142854,Medio,Muy grande,0.0025
Propiedad con 2 casas y pileta en venta SauceViejo,99000,Guatemala y Panamá 0,126.0,4.0,2.0,Otro,785.7142857142857,Medio,Grande,0.031746031746031744
Venta Casa 2 dormi Maria Selva c/patio (PH),58000,Belgrano 6500,99.0,4.0,1.0,Casa,585.8585858585859,Bajo,Mediano,0.04040404040404041
Casa 3 dormitorios y acceso vehicular en Guadalupe,85000,Regis Martínez 900,88.0,5.0,1.0,Casa,965.9090909090909,Medio,Mediano,0.056818181818181816
RIVADAVIA 7755 - VENTA CASA 1 DORMITORIO,58000,Rivadavia 7700,230.0,3.0,1.0,Casa,252.17391304347825,Bajo,Muy grande,0.013043478260869565
VENTA TORRE SAKURA-EN POZO-S/BOULEVARD-DPTO 1 DORM,116600,Boulevard Pellegrini 2800,81.75,2.0,1.0,Departamento,1426.2996941896024,Medio,Mediano,0.024464831804281346
VENTA DPTO DE 3 DORMITORIOS BARRIO SUR A RECICLAR,65000,9 de Julio 1200,90.0,4.0,1.0,Departamento,722.2222222222222,Bajo,Mediano,0.044444444444444446
SE VENDE CASA  3 DORMITORIOS ZONA CENTRO SANTA FE,160000,9 de Julio 2600,183.0,5.0,2.0,Casa,874.3169398907104,Alto,Grande,0.0273224043715847
VENTA DEPTO UN DORMITORIO A ESTRENAR EN BARRIO SUR,80000,Saavedra 1400,51.55,2.0,1.0,Departamento,1551.8913676042678,Medio,Chico,0.038797284190106696
PLAN PILAY ADJUD. SANTOMÁS CONDOMINIO COLIBRÍ - 1D,49000,Autopista Rosario Santa Fe - Km 150. 0,43.0,2.0,1.0,Otro,1139.5348837209303,Bajo,Chico,0.046511627906976744
Casa A terminar en Venta en Recreo Sur,40000,"Calle los Zorzales, Barrio Cazadores 0",88.0,4.0,2.0,Casa,454.54545454545456,Muy bajo,Mediano,0.045454545454545456
IMPERDIBLE CASA EN VENTA,298000,Ángel Cassanello 2600,332.0,8.0,4.0,Casa,897.5903614457832,Alto,Muy grande,0.024096385542168676
Casa en VENTA 3 dorm cochera en Aristobulo al 8400,95000,Aristobulo del Valle y Almoncid 8400,257.0,6.0,2.0,Casa,369.64980544747084,Medio,Muy grande,0.023346303501945526
"VENTA DPTO 1 DORM - CAM 100 - PISO 9 ""B""",135000,Alvear 2600,55.0,2.0,1.0,Departamento,2454.5454545454545,Alto,Chico,0.03636363636363636
